,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
4535,2016-11-30,14415.74663749995,-28057.247978078547,13560.923076934258,14415.74663749995,14415.74663749995,-22092.7725218526,-22092.7725218526,-22092.7725218526,-7460.4709824067895,-7460.4709824067895,-7460.4709824067895,-14632.30153944581,-14632.30153944581,-14632.30153944581,0.0,0.0,0.0,-7677.02588435265
4536,2016-12-01,14411.461033670852,-27663.493469969984,12790.497785632284,14411.461033670852,14411.461033670852,-21461.231514638297,-21461.231514638297,-21461.231514638297,-6708.807196020683,-6708.807196020683,-6708.807196020683,-14752.424318617614,-14752.424318617614,-14752.424318617614,0.0,0.0,0.0,-7049.770480967445
4537,2016-12-02,14407.175429841753,-25523.151438243996,16217.314488864722,14407.175429841753,14407.175429841753,-19193.989326201794,-19193.989326201794,-19193.989326201794,-4341.302359098273,-4341.302359098273,-4341.302359098273,-14852.686967103522,-14852.686967103522,-14852.686967103522,0.0,0.0,0.0,-4786.813896360041
4538,2016-12-03,14402.889826012652,-7446.745716813883,34886.74588842429,14402.889826012652,14402.889826012652,-1311.7231265110338,-1311.7231265110338,-1311.7231265110338,13624.105456414944,13624.105456414944,13624.105456414944,-14935.828582925977,-14935.828582925977,-14935.828582925977,0.0,0.0,0.0,13091.166699501618
4539,2016-12-04,14398.604222183552,-2688.974429200929,40486.0084196927,14398.604222183552,14398.604222183552,3379.065186880295,3379.065186880295,3379.065186880295,18383.483191895,18383.483191895,18383.483191895,-15004.418005014704,-15004.418005014704,-15004.418005014704,0.0,0.0,0.0,17777.66940906385
4540,2016-12-05,14394.318618354453,-29597.726382938516,13826.586690305838,14394.318618354453,14394.318618354453,-21872.43283795721,-21872.43283795721,-21872.43283795721,-6811.619211703761,-6811.619211703761,-6811.619211703761,-15060.813626253448,-15060.813626253448,-15060.813626253448,0.0,0.0,0.0,-7478.114219602758
4541,2016-12-06,14390.033014525356,-27672.364241128373,14072.78102026006,14390.033014525356,14390.033014525356,-21792.519391239162,-21792.519391239162,-21792.519391239162,-6685.388899108863,-6685.388899108863,-6685.388899108863,-15107.130492130298,-15107.130492130298,-15107.130492130298,0.0,0.0,0.0,-7402.486376713807
4542,2016-12-07,14385.747410696253,-30931.640977580864,12581.697709941187,14385.74741069625,14385.74741069625,-22605.686323506266,-22605.686323506266,-22605.686323506266,-7460.470982416304,-7460.470982416304,-7460.470982416304,-15145.215341089965,-15145.215341089965,-15145.215341089965,0.0,0.0,0.0,-8219.938912810014
4543,2016-12-08,14381.461806867153,-28240.464500447917,13787.931199062481,14381.461806867153,14381.461806867153,-21885.437212815956,-21885.437212815956,-21885.437212815956,-6708.807196028786,-6708.807196028786,-6708.807196028786,-15176.63001678717,-15176.63001678717,-15176.63001678717,0.0,0.0,0.0,-7503.975405948802
4544,2016-12-09,14377.176203038056,-26590.43603138796,16026.91279513057,14377.176203038056,14377.176203038056,-19543.94580557343,-19543.94580557343,-19543.94580557343,-4341.302359166475,-4341.302359166475,-4341.302359166475,-15202.643446406952,-15202.643446406952,-15202.643446406952,0.0,0.0,0.0,-5166.7696025353725
4545,2016-12-10,14372.890599208957,-8227.211633755423,33665.16793350199,14372.890599208957,14372.890599208957,-1600.1266838084175,-1600.1266838084175,-1600.1266838084175,13624.105456443662,13624.105456443662,13624.105456443662,-15224.23214025208,-15224.23214025208,-15224.23214025208,0.0,0.0,0.0,12772.76391540054
4546,2016-12-11,14368.604995379857,-4416.9547382324645,38865.01357963537,14368.604995379857,14368.604995379857,3141.394259494095,3141.394259494095,3141.394259494095,18383.48319188825,18383.48319188825,18383.48319188825,-15242.088932394154,-15242.088932394154,-15242.088932394154,0.0,0.0,0.0,17509.999254873954
4547,2016-12-12,14364.319391550756,-28568.1408336275,13794.834115302448,14364.319391550756,14364.319391550756,-22068.258669545896,-22068.258669545896,-22068.258669545896,-6811.619211718168,-6811.619211718168,-6811.619211718168,-15256.639457827729,-15256.639457827729,-15256.639457827729,0.0,0.0,0.0,-7703.9392779951395
4548,2016-12-13,14360.033787721657,-29791.281967839088,12946.903826436026,14360.033787721657,14360.033787721657,-21953.454553056403,-21953.454553056403,-21953.454553056403,-6685.388899102952,-6685.388899102952,-6685.388899102952,-15268.065653953452,-15268.065653953452,-15268.065653953452,0.0,0.0,0.0,-7593.420765334746
4549,2016-12-14,14355.74818389256,-29696.98447272437,12664.542148973307,14355.74818389256,14355.74818389256,-22736.806372302202,-22736.806372302202,-22736.806372302202,-7460.470982401355,-7460.470982401355,-7460.470982401355,-15276.335389900847,-15276.335389900847,-15276.335389900847,0.0,0.0,0.0,-8381.058188409643
4550,2016-12-15,14351.46258006346,-28466.217485703164,14145.247179144591,14351.46258006346,14351.46258006346,-21990.044366779657,-21990.044366779657,-21990.044366779657,-6708.807196006789,-6708.807196006789,-6708.807196006789,-15281.237170772869,-15281.237170772869,-15281.237170772869,0.0,0.0,0.0,-7638.581786716197
4551,2016-12-16,14347.176976234361,-26563.718195382044,17950.714404969,14347.176976234361,14347.176976234361,-19623.721099118065,-19623.721099118065,-19623.721099118065,-4341.302359126076,-4341.302359126076,-4341.302359126076,-15282.418739991992,-15282.418739991992,-15282.418739991992,0.0,0.0,0.0,-5276.544122883704
4552,2016-12-17,14342.89137240526,-8004.0703192878755,35267.28612116518,14342.89137240526,14342.89137240526,-1655.3228580830535,-1655.3228580830535,-1655.3228580830535,13624.105456450154,13624.105456450154,13624.105456450154,-15279.428314533207,-15279.428314533207,-15279.428314533207,0.0,0.0,0.0,12687.568514322207
4553,2016-12-18,14338.60576857616,-2582.037336590123,39055.61397909283,14338.60576857616,14338.60576857616,3111.7260546341813,3111.7260546341813,3111.7260546341813,18383.483191881503,18383.483191881503,18383.483191881503,-15271.757137247321,-15271.757137247321,-15271.757137247321,0.0,0.0,0.0,17450.33182321034
4554,2016-12-19,14334.320164747063,-27997.065760729183,11301.27145884928,14334.320164747063,14334.320164747063,-22070.50123039961,-22070.50123039961,-22070.50123039961,-6811.619211732577,-6811.619211732577,-6811.619211732577,-15258.882018667035,-15258.882018667035,-15258.882018667035,0.0,0.0,0.0,-7736.181065652549
4555,2016-12-20,14330.034560917964,-28141.74972738064,13729.891023887654,14330.034560917964,14330.034560917964,-21925.69546654482,-21925.69546654482,-21925.69546654482,-6685.3888991128415,-6685.3888991128415,-6685.3888991128415,-15240.306567431977,-15240.306567431977,-15240.306567431977,0.0,0.0,0.0,-7595.660905626857
4556,2016-12-21,14325.748957088863,-30348.697840388784,13368.381567844839,14325.748957088863,14325.748957088863,-22676.070854921647,-22676.070854921647,-22676.070854921647,-7460.470982410869,-7460.470982410869,-7460.470982410869,-15215.59987251078,-15215.59987251078,-15215.59987251078,0.0,0.0,0.0,-8350.321897832784
4557,2016-12-22,14321.463353259764,-28407.645077895748,14227.623952277756,14321.463353259764,14321.463353259764,-21893.238695437616,-21893.238695437616,-21893.238695437616,-6708.807196035759,-6708.807196035759,-6708.807196035759,-15184.431499401855,-15184.431499401855,-15184.431499401855,0.0,0.0,0.0,-7571.7753421778525
4558,2016-12-23,14317.177749430664,-25768.71909919025,14786.926434366502,14317.177749430664,14317.177749430664,-19487.90415193854,-19487.90415193854,-19487.90415193854,-4341.30235913352,-4341.30235913352,-4341.30235913352,-15146.60179280502,-15146.60179280502,-15146.60179280502,0.0,0.0,0.0,-5170.726402507875
4559,2016-12-24,14312.892145601567,-8553.723416759927,34614.5784049976,14312.892145601567,14312.892145601567,-1477.9611794335149,-1477.9611794335149,-1477.9611794335149,13624.105456478874,13624.105456478874,13624.105456478874,-15102.066635912388,-15102.066635912388,-15102.066635912388,0.0,0.0,0.0,12834.930966168053
4560,2016-12-25,14308.606541772468,-2119.855480292992,39474.14801844363,14308.606541772468,14308.606541772468,3332.527195875227,3332.527195875227,3332.527195875227,18383.48319190346,18383.48319190346,18383.48319190346,-15050.955996028231,-15050.955996028231,-15050.955996028231,0.0,0.0,0.0,17641.133737647695
4561,2016-12-26,14304.320937943367,-29658.560895964383,14679.623166997526,14304.320937943367,14304.320937943367,-21805.20499407254,-21805.20499407254,-21805.20499407254,-6811.619211669376,-6811.619211669376,-6811.619211669376,-14993.585782403165,-14993.585782403165,-14993.585782403165,0.0,0.0,0.0,-7500.8840561291745
4562,2016-12-27,14300.035334114267,-30187.757719215802,14331.269728875295,14300.035334114269,14300.035334114269,-21615.851647694875,-21615.851647694875,-21615.851647694875,-6685.388899106928,-6685.388899106928,-6685.388899106928,-14930.462748587945,-14930.462748587945,-14930.462748587945,0.0,0.0,0.0,-7315.816313580608
4563,2016-12-28,14295.749730285168,-27820.199659766018,14620.886544646713,14295.749730285168,14295.749730285168,-22322.75336462687,-22322.75336462687,-22322.75336462687,-7460.470982406701,-7460.470982406701,-7460.470982406701,-14862.28238222017,-14862.28238222017,-14862.28238222017,0.0,0.0,0.0,-8027.003634341703
4564,2016-12-29,14291.464126456067,-28004.712660334255,14212.714830939754,14291.464126456067,14291.464126456067,-21498.727129547784,-21498.727129547784,-21498.727129547784,-6708.807196022996,-6708.807196022996,-6708.807196022996,-14789.919933524789,-14789.919933524789,-14789.919933524789,0.0,0.0,0.0,-7207.263003091717
4565,2016-12-30,14287.178522626968,-26794.84870053506,17287.920426573262,14287.178522626968,14287.178522626968,-19055.7172930355,-19055.7172930355,-19055.7172930355,-4341.302359147422,-4341.302359147422,-4341.302359147422,-14714.41493388808,-14714.41493388808,-14714.41493388808,0.0,0.0,0.0,-4768.538770408533
4566,2016-12-31,14282.892918797868,-7894.301015604016,34503.51587739193,14282.892918797868,14282.892918797868,-1012.8442853129216,-1012.8442853129216,-1012.8442853129216,13624.105456431322,13624.105456431322,13624.105456431322,-14636.949741744244,-14636.949741744244,-14636.949741744244,0.0,0.0,0.0,13270.048633484947
4567,2017-01-01,14278.60731496877,-3700.3562780580623,40461.93256631036,14278.60731496877,14278.60731496877,3824.660372208749,3824.660372208749,3824.660372208749,18383.48319188056,18383.48319188056,18383.48319188056,-14558.822819671812,-14558.822819671812,-14558.822819671812,0.0,0.0,0.0,18103.26768717752
4568,2017-01-02,14274.321711139668,-28245.327206130034,13805.798581977611,14274.321711139668,14274.321711139668,-21293.036800839393,-21293.036800839393,-21293.036800839393,-6811.619211690642,-6811.619211690642,-6811.619211690642,-14481.41758914875,-14481.41758914875,-14481.41758914875,0.0,0.0,0.0,-7018.715089699725
4569,2017-01-03,14270.03610731057,-26851.559065373964,14570.151883397917,14270.03610731057,14270.03610731057,-21091.556723532623,-21091.556723532623,-21091.556723532623,-6685.388899101015,-6685.388899101015,-6685.388899101015,-14406.167824431608,-14406.167824431608,-14406.167824431608,0.0,0.0,0.0,-6821.520616222053
4570,2017-01-04,14265.750503481471,-28524.5498072372,11330.328649637886,14265.750503481471,14265.750503481471,-21794.99161377655,-21794.99161377655,-21794.99161377655,-7460.470982402535,-7460.470982402535,-7460.470982402535,-14334.520631374016,-14334.520631374016,-14334.520631374016,0.0,0.0,0.0,-7529.241110295079
4571,2017-01-05,14261.464899652372,-29800.15934499677,15489.495823079451,14261.464899652372,14261.464899652372,-20976.705305053474,-20976.705305053474,-20976.705305053474,-6708.807196021865,-6708.807196021865,-6708.807196021865,-14267.89810903161,-14267.89810903161,-14267.89810903161,0.0,0.0,0.0,-6715.240405401102
4572,2017-01-06,14257.17929582327,-23908.161563669983,18330.593911424523,14257.17929582327,14257.17929582327,-18548.961169753748,-18548.961169753748,-18548.961169753748,-4341.302359130945,-4341.302359130945,-4341.302359130945,-14207.658810622803,-14207.658810622803,-14207.658810622803,0.0,0.0,0.0,-4291.781873930477
4573,2017-01-07,14252.893691994172,-7871.906987039239,34445.86615631414,14252.893691994172,14252.893691994172,-530.9546497093278,-530.9546497093278,-530.9546497093278,13624.105456460045,13624.105456460045,13624.105456460045,-14155.060106169374,-14155.060106169374,-14155.060106169374,0.0,0.0,0.0,13721.939042284845
4574,2017-01-08,14248.608088165074,-3256.9265076103216,40616.181356415815,14248.608088165074,14248.608088165074,4272.260688869915,4272.260688869915,4272.260688869915,18383.48319188996,18383.48319188996,18383.48319188996,-14111.222503020046,-14111.222503020046,-14111.222503020046,0.0,0.0,0.0,18520.86877703499
4575,2017-01-09,14244.322484335971,-27509.752375977692,15270.331365895892,14244.322484335971,14244.322484335971,-20888.716116400516,-20888.716116400516,-20888.716116400516,-6811.619211698192,-6811.619211698192,-6811.619211698192,-14077.09690470232,-14077.09690470232,-14077.09690470232,0.0,0.0,0.0,-6644.393632064544
4576,2017-01-10,14240.036880506874,-29645.61656080498,14674.49487705041,14240.036880506874,14240.036880506874,-20738.82458531593,-20738.82458531593,-20738.82458531593,-6685.388899107116,-6685.388899107116,-6685.388899107116,-14053.435686208813,-14053.435686208813,-14053.435686208813,0.0,0.0,0.0,-6498.787704809058
4577,2017-01-11,14235.751276677775,-26743.6275628205,14925.627048573328,14235.751276677776,14235.751276677776,-21501.239320965182,-21501.239320965182,-21501.239320965182,-7460.470982401267,-7460.470982401267,-7460.470982401267,-14040.768338563914,-14040.768338563914,-14040.768338563914,0.0,0.0,0.0,-7265.488044287407
4578,2017-01-12,14231.465672848675,-28953.068575861653,14764.433071841928,14231.465672848675,14231.465672848675,-20748.18948798504,-20748.18948798504,-20748.18948798504,-6708.807195999868,-6708.807195999868,-6708.807195999868,-14039.382291985174,-14039.382291985174,-14039.382291985174,0.0,0.0,0.0,-6516.723815136365
4579,2017-01-13,14227.180069019574,-25401.96355834086,17712.212296688143,14227.180069019574,14227.180069019574,-18390.611728813656,-18390.611728813656,-18390.611728813656,-4341.3023591144665,-4341.3023591144665,-4341.3023591144665,-14049.30936969919,-14049.30936969919,-14049.30936969919,0.0,0.0,0.0,-4163.4316597940815
4580,2017-01-14,14222.894465190475,-8133.847231231481,35175.06147604875,14222.894465190475,14222.894465190475,-446.21270259399216,-446.21270259399216,-446.21270259399216,13624.105456488765,13624.105456488765,13624.105456488765,-14070.318159082757,-14070.318159082757,-14070.318159082757,0.0,0.0,0.0,13776.681762596483
4581,2017-01-15,14218.608861361376,-2186.6348009480475,40428.562257644015,14218.608861361376,14218.608861361376,4281.570773753894,4281.570773753894,4281.570773753894,18383.483191867068,18383.483191867068,18383.483191867068,-14101.912418113174,-14101.912418113174,-14101.912418113174,0.0,0.0,0.0,18500.17963511527
4582,2017-01-16,14214.323257532278,-27446.583505251303,13706.738117529867,14214.323257532278,14214.323257532278,-20954.954680569757,-20954.954680569757,-20954.954680569757,-6811.619211677225,-6811.619211677225,-6811.619211677225,-14143.335468892534,-14143.335468892534,-14143.335468892534,0.0,0.0,0.0,-6740.631423037479
4583,2017-01-17,14210.037653703179,-28265.126785969012,14487.163750783493,14210.037653703179,14210.037653703179,-20878.96926991444,-20878.96926991444,-20878.96926991444,-6685.38889910499,-6685.38889910499,-6685.38889910499,-14193.58037080945,-14193.58037080945,-14193.58037080945,0.0,0.0,0.0,-6668.931616211261
4584,2017-01-18,14205.752049874078,-28754.00425568145,13264.883361388705,14205.752049874078,14205.752049874078,-21711.876501229362,-21711.876501229362,-21711.876501229362,-7460.470982410781,-7460.470982410781,-7460.470982410781,-14251.405518818585,-14251.405518818585,-14251.405518818585,0.0,0.0,0.0,-7506.124451355285
4585,2017-01-19,14201.466446044979,-27841.52293828381,15137.46402743469,14201.466446044979,14201.466446044979,-21024.162377208817,-21024.162377208817,-21024.162377208817,-6708.807196028838,-6708.807196028838,-6708.807196028838,-14315.355181179979,-14315.355181179979,-14315.355181179979,0.0,0.0,0.0,-6822.695931163838
4586,2017-01-20,14197.18084221588,-25914.494731222774,15610.028363830053,14197.18084221588,14197.18084221588,-18725.086738549653,-18725.086738549653,-18725.086738549653,-4341.302359121909,-4341.302359121909,-4341.302359121909,-14383.784379427743,-14383.784379427743,-14383.784379427743,0.0,0.0,0.0,-4527.905896333774
4587,2017-01-21,14192.895238386782,-7615.523718741427,35034.400275364074,14192.895238386782,14192.895238386782,-830.7819677351706,-830.7819677351706,-830.7819677351706,13624.105456441217,13624.105456441217,13624.105456441217,-14454.88742417639,-14454.88742417639,-14454.88742417639,0.0,0.0,0.0,13362.113270651611
4588,2017-01-22,14188.609634557683,-1359.1631365355233,38492.47443165298,14188.609634557683,14188.609634557683,3856.7538366886047,3856.7538366886047,3856.7538366886047,18383.483191917723,18383.483191917723,18383.483191917723,-14526.729355229116,-14526.729355229116,-14526.729355229116,0.0,0.0,0.0,18045.363471246288
4589,2017-01-23,14184.324030728581,-29293.796455791955,14136.123561106095,14184.324030728581,14184.324030728581,-21408.89870646527,-21408.89870646527,-21408.89870646527,-6811.619211691631,-6811.619211691631,-6811.619211691631,-14597.279494773638,-14597.279494773638,-14597.279494773638,0.0,0.0,0.0,-7224.574675736687
4590,2017-01-24,14180.038426899482,-28393.41521521506,14950.944633994754,14180.038426899482,14180.038426899482,-21349.835207109223,-21349.835207109223,-21349.835207109223,-6685.388899102865,-6685.388899102865,-6685.388899102865,-14664.44630800636,-14664.44630800636,-14664.44630800636,0.0,0.0,0.0,-7169.796780209741
4591,2017-01-25,14175.752823070383,-28571.933682946386,14511.717598870015,14175.752823070383,14175.752823070383,-22186.583758217694,-22186.583758217694,-22186.583758217694,-7460.47098239293,-7460.47098239293,-7460.47098239293,-14726.112775824759,-14726.112775824759,-14726.112775824759,0.0,0.0,0.0,-8010.830935147311
4592,2017-01-26,14171.467219241285,-27987.450938292637,13459.183821429486,14171.467219241285,14171.467219241285,-21488.978713694396,-21488.978713694396,-21488.978713694396,-6708.807196006841,-6708.807196006841,-6708.807196006841,-14780.171517687555,-14780.171517687555,-14780.171517687555,0.0,0.0,0.0,-7317.511494453111
4593,2017-01-27,14167.181615412183,-26446.002388414425,18140.91683705503,14167.181615412183,14167.181615412183,-19165.861316025414,-19165.861316025414,-19165.861316025414,-4341.302359135813,-4341.302359135813,-4341.302359135813,-14824.558956889601,-14824.558956889601,-14824.558956889601,0.0,0.0,0.0,-4998.679700613231
4594,2017-01-28,14162.896011583085,-7002.442019866592,34428.862427297994,14162.896011583085,14162.896011583085,-1233.1824361427714,-1233.1824361427714,-1233.1824361427714,13624.10545646994,13624.10545646994,13624.10545646994,-14857.287892612712,-14857.287892612712,-14857.287892612712,0.0,0.0,0.0,12929.713575440313
4595,2017-01-29,14158.610407753986,-6040.751460930657,38122.85070191194,14158.610407753986,14158.610407753986,3507.0052624697523,3507.0052624697523,3507.0052624697523,18383.48319189483,18383.48319189483,18383.48319189483,-14876.477929425078,-14876.477929425078,-14876.477929425078,0.0,0.0,0.0,17665.61567022374
4596,2017-01-30,14154.324803924887,-29443.011504059694,13694.053579721214,14154.324803924887,14154.324803924887,-21692.002523429135,-21692.002523429135,-21692.002523429135,-6811.619211706041,-6811.619211706041,-6811.619211706041,-14880.383311723093,-14880.383311723093,-14880.383311723093,0.0,0.0,0.0,-7537.677719504249
4597,2017-01-31,14150.039200095789,-27418.13998356265,12642.115959406234,14150.039200095789,14150.039200095789,-21552.806712692724,-21552.806712692724,-21552.806712692724,-6685.38889909695,-6685.38889909695,-6685.38889909695,-14867.417813595774,-14867.417813595774,-14867.417813595774,0.0,0.0,0.0,-7402.7675125969345
4598,2017-02-01,14145.753596266686,-29882.4623839982,12668.716171256225,14145.753596266686,14145.753596266686,-22296.647422048354,-22296.647422048354,-22296.647422048354,-7460.470982405346,-7460.470982405346,-7460.470982405346,-14836.176439643008,-14836.176439643008,-14836.176439643008,0.0,0.0,0.0,-8150.893825781668
4599,2017-02-02,14141.467992437589,-29083.497742585874,14905.783199177211,14141.467992437589,14141.467992437589,-21494.260991092415,-21494.260991092415,-21494.260991092415,-6708.807196014944,-6708.807196014944,-6708.807196014944,-14785.453795077472,-14785.453795077472,-14785.453795077472,0.0,0.0,0.0,-7352.792998654826
4600,2017-02-03,14137.18238860849,-26778.866030340905,16787.636933032794,14137.18238860849,14137.18238860849,-19055.56143930162,-19055.56143930162,-19055.56143930162,-4341.302359119334,-4341.302359119334,-4341.302359119334,-14714.259080182283,-14714.259080182283,-14714.259080182283,0.0,0.0,0.0,-4918.379050693129
4601,2017-02-04,14132.89678477939,-7854.3375008885405,34573.086000544725,14132.89678477939,14132.89678477939,-997.7222946547611,-997.7222946547611,-997.7222946547611,13624.105456476425,13624.105456476425,13624.105456476425,-14621.827751131186,-14621.827751131186,-14621.827751131186,0.0,0.0,0.0,13135.17449012463
4602,2017-02-05,14128.611180950289,-4106.661503639913,39631.42741547663,14128.611180950289,14128.611180950289,3875.8532284706985,3875.8532284706985,3875.8532284706985,18383.48319190423,18383.48319190423,18383.48319190423,-14507.629963433528,-14507.629963433528,-14507.629963433528,0.0,0.0,0.0,18004.464409420987
4603,2017-02-06,14124.32557712119,-28020.344691424616,13731.704229856541,14124.32557712119,14124.32557712119,-21182.995184868058,-21182.995184868058,-21182.995184868058,-6811.619211678213,-6811.619211678213,-6811.619211678213,-14371.375973189844,-14371.375973189844,-14371.375973189844,0.0,0.0,0.0,-7058.669607746868
4604,2017-02-07,14120.03997329209,-28134.6307248987,14328.82834613036,14120.03997329209,14120.03997329209,-20898.40761251097,-20898.40761251097,-20898.40761251097,-6685.38889910684,-6685.38889910684,-6685.38889910684,-14213.018713404132,-14213.018713404132,-14213.018713404132,0.0,0.0,0.0,-6778.367639218881
4605,2017-02-08,14115.754369462993,-28897.334421335934,13064.926325005534,14115.754369462993,14115.754369462993,-21493.224769100692,-21493.224769100692,-21493.224769100692,-7460.47098241776,-7460.47098241776,-7460.47098241776,-14032.753786682932,-14032.753786682932,-14032.753786682932,0.0,0.0,0.0,-7377.470399637699
4606,2017-02-09,14111.468765633894,-27852.741287196703,14073.158771983786,14111.468765633894,14111.468765633894,-20539.824317744024,-20539.824317744024,-20539.824317744024,-6708.807196023047,-6708.807196023047,-6708.807196023047,-13831.017121720977,-13831.017121720977,-13831.017121720977,0.0,0.0,0.0,-6428.35555211013
4607,2017-02-10,14107.183161804793,-23961.85949409389,17973.80716437938,14107.183161804793,14107.183161804793,-17949.782888787948,-17949.782888787948,-17949.782888787948,-4341.302359102858,-4341.302359102858,-4341.302359102858,-13608.480529685086,-13608.480529685086,-13608.480529685086,0.0,0.0,0.0,-3842.599726983155
4608,2017-02-11,14102.897557975693,-7330.621179147867,35712.76410016932,14102.897557975693,14102.897557975693,258.0600870975025,258.0600870975025,258.0600870975025,13624.105456482914,13624.105456482914,13624.105456482914,-13366.04536938541,-13366.04536938541,-13366.04536938541,0.0,0.0,0.0,14360.957645073197
4609,2017-02-12,14098.611954146594,-1202.252221699277,40108.371388981985,14098.611954146594,14098.611954146594,5278.648702598645,5278.648702598645,5278.648702598645,18383.483191910036,18383.483191910036,18383.483191910036,-13104.834489311392,-13104.834489311392,-13104.834489311392,0.0,0.0,0.0,19377.26065674524
4610,2017-02-13,14094.326350317497,-25819.258289014248,17804.824525871136,14094.326350317497,14094.326350317497,-19637.80177454144,-19637.80177454144,-19637.80177454144,-6811.619211699479,-6811.619211699479,-6811.619211699479,-12826.182562841961,-12826.182562841961,-12826.182562841961,0.0,0.0,0.0,-5543.475424223943
4611,2017-02-14,14090.040746488397,-26945.57239501682,15113.000491929712,14090.040746488397,14090.040746488397,-19217.01377307855,-19217.01377307855,-19217.01377307855,-6685.388899100927,-6685.388899100927,-6685.388899100927,-12531.62487397762,-12531.62487397762,-12531.62487397762,0.0,0.0,0.0,-5126.973026590153
4612,2017-02-15,14085.755142659296,-26579.03306702202,14982.249528578426,14085.755142659296,14085.755142659296,-19683.355530530644,-19683.355530530644,-19683.355530530644,-7460.4709824135925,-7460.4709824135925,-7460.4709824135925,-12222.88454811705,-12222.88454811705,-12222.88454811705,0.0,0.0,0.0,-5597.600387871347
4613,2017-02-16,14081.469538830197,-25838.738568978686,17249.059765367674,14081.469538830195,14081.469538830195,-18610.665356349014,-18610.665356349014,-18610.665356349014,-6708.807196031152,-6708.807196031152,-6708.807196031152,-11901.85816031786,-11901.85816031786,-11901.85816031786,0.0,0.0,0.0,-4529.195817518817
4614,2017-02-17,14077.183935001098,-24654.554377339176,19829.296354164337,14077.183935001098,14077.183935001098,-15911.901955010462,-15911.901955010462,-15911.901955010462,-4341.30235914068,-4341.30235914068,-4341.30235914068,-11570.59959586978,-11570.59959586978,-11570.59959586978,0.0,0.0,0.0,-1834.7180200093644
4615,2017-02-18,14072.898331172,-4608.916561228744,36734.57710217051,14072.898331172,14072.898331172,2392.8034672912195,2392.8034672912195,2392.8034672912195,13624.105456457599,13624.105456457599,13624.105456457599,-11231.301989166379,-11231.301989166379,-11231.301989166379,0.0,0.0,0.0,16465.70179846322
4616,2017-02-19,14068.612727342897,-117.36542087372936,41749.39917110775,14068.612727342897,14068.612727342897,7497.205661191571,7497.205661191571,7497.205661191571,18383.483191887146,18383.483191887146,18383.483191887146,-10886.277530695572,-10886.277530695572,-10886.277530695572,0.0,0.0,0.0,21565.81838853447
4617,2017-02-20,14064.3271235138,-26972.579727179404,17852.53308995208,14064.3271235138,14064.3271235138,-17349.554123347465,-17349.554123347465,-17349.554123347465,-6811.619211707028,-6811.619211707028,-6811.619211707028,-10537.934911640437,-10537.934911640437,-10537.934911640437,0.0,0.0,0.0,-3285.226999833665
4618,2017-02-21,14060.0415196847,-25084.673078715346,19863.20638166582,14060.0415196847,14060.0415196847,-16874.14307342195,-16874.14307342195,-16874.14307342195,-6685.388899098801,-6685.388899098801,-6685.388899098801,-10188.754174323147,-10188.754174323147,-10188.754174323147,0.0,0.0,0.0,-2814.1015537372496
4619,2017-02-22,14055.755915855601,-24536.317629022335,18002.769084951895,14055.755915855601,14055.755915855601,-17301.72973869317,-17301.72973869317,-17301.72973869317,-7460.470982412322,-7460.470982412322,-7460.470982412322,-9841.25875628085,-9841.25875628085,-9841.25875628085,0.0,0.0,0.0,-3245.97382283757
4620,2017-02-23,14051.470312026504,-22890.737811893243,19214.42951554241,14051.470312026504,14051.470312026504,-16206.791753926476,-16206.791753926476,-16206.791753926476,-6708.807196009153,-6708.807196009153,-6708.807196009153,-9497.984557917322,-9497.984557917322,-9497.984557917322,0.0,0.0,0.0,-2155.3214418999723
4621,2017-02-24,14047.184708197401,-20752.216651512314,23217.956201822948,14047.184708197401,14047.184708197401,-13502.748287453338,-13502.748287453338,-13502.748287453338,-4341.302359100282,-4341.302359100282,-4341.302359100282,-9161.445928353056,-9161.445928353056,-9161.445928353056,0.0,0.0,0.0,544.4364207440631
4622,2017-02-25,14042.899104368302,-3594.6139480078336,41889.264914931446,14042.899104368302,14042.899104368302,4790.0069052349645,4790.0069052349645,4790.0069052349645,13624.105456454521,13624.105456454521,13624.105456454521,-8834.098551219557,-8834.098551219557,-8834.098551219557,0.0,0.0,0.0,18832.906009603266
4623,2017-02-26,14038.613500539204,2665.5985512010843,45381.55664339317,14038.613500539204,14038.613500539204,9865.183872119507,9865.183872119507,9865.183872119507,18383.48319189654,18383.48319189654,18383.48319189654,-8518.299319777034,-8518.299319777034,-8518.299319777034,0.0,0.0,0.0,23903.79737265871
4624,2017-02-27,14034.327896710105,-23450.654963357265,20246.53096535991,14034.327896710105,14034.327896710105,-15027.882628407124,-15027.882628407124,-15027.882628407124,-6811.619211721437,-6811.619211721437,-6811.619211721437,-8216.26341668569,-8216.26341668569,-8216.26341668569,0.0,0.0,0.0,-993.5547316970187
4625,2017-02-28,14030.042292881006,-22979.510276813857,22162.337210367295,14030.042292881006,14030.042292881006,-14615.407853260012,-14615.407853260012,-14615.407853260012,-6685.388899104903,-6685.388899104903,-6685.388899104903,-7930.018954155108,-7930.018954155108,-7930.018954155108,0.0,0.0,0.0,-585.3655603790066
